datetime,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,EMA_200,Cumulative_Return,daily_return,signal,position,consecutive_sells,strategy_return,cumulative_strategy,perfect_return,cumulative_perfect
2025-01-22 15:30:00,421.7460571289063,422.5863189697266,412.0862628173828,419.1163087463379,422.0576995646447,420.9741806147613,415.7276587496335,402.8130446156871,1.181474828275612,-0.004308725346052089,1,1,0,-0.004308725346052089,1.2475552619112955,0.0,15.30974561806044
2025-01-22 16:30:00,422.16005859375,423.0038192749024,412.7274353027344,419.3362088012695,421.4384704454402,420.9004502902156,415.9030451597275,402.9860492683374,1.169110105095974,-0.012364723179637993,1,1,0,-0.012364723179637993,1.2351905387316575,0.0,15.30974561806044
2025-01-22 17:30:00,422.3210571289063,423.4634292602539,413.3240368652343,419.5702087402344,421.3923095612831,420.938501480954,416.1146899688742,403.1682775123635,1.174788277607878,0.005678172511903945,1,0,0,0.005678172511903945,1.2408687112435615,0.005678172511903945,15.315423790572343
2025-01-22 18:30:00,421.1310607910156,423.6945297241211,413.7394372558594,419.7803088378906,420.3048746684596,420.6710256144643,416.1937219262836,403.3171504215223,1.158424541854311,-0.016363735753566866,1,1,0,-0.0,1.2408687112435615,0.0,15.315423790572343
2025-01-22 19:30:00,419.9762451171875,423.9018249511719,414.1773553466797,419.986092376709,419.4218878811866,420.3838721565763,416.2510628039446,403.4598246890359,1.155977243830439,-0.002447298023872113,1,1,0,-0.002447298023872113,1.2384214132196893,0.0,15.315423790572343
2025-01-22 20:30:00,418.4771850585938,423.2226547241211,414.6001556396484,420.1470924377442,417.981260621963,419.8806468181895,416.2059233254965,403.5756473896776,1.142783416724207,-0.013193827106231959,1,1,0,-0.013193827106231959,1.2252275861134574,0.0,15.315423790572343
2025-01-23 14:30:00,417.315185546875,422.2512802124023,414.9907562255859,420.2721424865722,416.7841786307879,419.3577294686893,416.1347112205138,403.6832530340433,1.139118377231103,-0.0036650394931039276,1,1,0,-0.0036650394931039276,1.2215625466203535,0.0,15.315423790572343
2025-01-23 15:30:00,415.7111877441406,421.0948059082031,415.5375561523438,420.3975924682617,415.6161186802909,418.7788979744614,416.0227617130151,403.7787430414588,1.133388375877881,-0.005730001353221992,1,1,0,-0.005730001353221992,1.2158325452671315,0.0,15.315423790572343
2025-01-23 16:30:00,414.2611877441406,419.783056640625,415.9927563476563,420.5366424560547,414.0374140811315,418.0266224419234,415.8210849745758,403.8494023632634,1.120999392389542,-0.012388983488339056,1,1,0,-0.012388983488339056,1.2034435617787924,0.0,15.315423790572343
2025-01-23 17:30:00,413.206005859375,418.4803070068359,416.3219561767578,420.6901924133301,413.4849443483586,417.4888493410557,415.6861406572518,403.9342839803733,1.128742526761563,0.007743134372020899,1,1,0,0.007743134372020899,1.2111866961508133,0.007743134372020899,15.323166924944363
2025-01-23 18:30:00,412.3640075683594,417.585807800293,416.6383563232422,420.8113925170899,412.6199677817182,416.8603888941397,415.4980572843571,404.0034952308018,1.121051063696386,-0.007691463065176984,1,0,0,-0.007691463065176984,1.2034952330856363,0.0,15.323166924944363
2025-01-23 19:30:00,411.5830017089844,416.7860565185547,416.9730560302734,420.9351179504395,411.9083069716663,416.2532076043705,415.3014662281691,404.0679876698144,1.118960266182848,-0.002090797513538023,0,0,1,-0.0,1.2034952330856363,0.0,15.323166924944363
2025-01-23 20:30:00,411.4010009765625,416.7858062744141,417.3694561767578,421.082287902832,412.0622030201734,415.8833778436863,415.1865065767581,404.1505947090918,1.128690855454718,0.009730589271869983,0,0,2,0.0,1.2034952330856363,0.009730589271869983,15.332897514216233
2025-01-24 14:30:00,412.1349792480469,416.7593017578125,417.5930541992187,421.2057489013672,412.8914340935271,415.7563795957386,415.1615414655219,404.2540703462176,1.139943700330366,0.01125284487564815,0,0,3,0.0,1.2034952330856363,0.01125284487564815,15.34415035909188
