datetime,day_of_week,day_name,is_weekend,month,month_name,month_abbr,season,day_sin,day_cos
2023-06-15 13:30:00,3,Thursday,0,6,June,Jun,Summer,0.0,1.0
2023-06-15 14:30:00,3,Thursday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-15 15:30:00,3,Thursday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-15 16:30:00,3,Thursday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-15 17:30:00,3,Thursday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-15 18:30:00,3,Thursday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-15 19:30:00,3,Thursday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-16 13:30:00,4,Friday,0,6,June,Jun,Summer,0.0,1.0
2023-06-16 14:30:00,4,Friday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-16 15:30:00,4,Friday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-16 16:30:00,4,Friday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-16 17:30:00,4,Friday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-16 18:30:00,4,Friday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-16 19:30:00,4,Friday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-20 13:30:00,1,Tuesday,0,6,June,Jun,Summer,0.0,1.0
2023-06-20 14:30:00,1,Tuesday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-20 15:30:00,1,Tuesday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-20 16:30:00,1,Tuesday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-20 17:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-20 18:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-20 19:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-21 13:30:00,2,Wednesday,0,6,June,Jun,Summer,0.0,1.0
2023-06-21 14:30:00,2,Wednesday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-21 15:30:00,2,Wednesday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-21 16:30:00,2,Wednesday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-21 17:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-21 18:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-21 19:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-22 13:30:00,3,Thursday,0,6,June,Jun,Summer,0.0,1.0
2023-06-22 14:30:00,3,Thursday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-22 15:30:00,3,Thursday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-22 16:30:00,3,Thursday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
