datetime,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,EMA_200
2023-12-22 17:30:00,255.4598419189453,254.0775451660156,252.0286840820312,241.0522022247314,255.19100055707,253.9721360704953,251.3892346558621,242.262309086322
2023-12-22 18:30:00,254.9130218505859,253.8617950439453,252.4577841186523,241.2449772644043,254.0556682587498,253.7638377458871,251.4047550090482,242.3570622661806
2023-12-22 19:30:00,254.3280212402344,253.6682945251465,252.8454821777344,241.4375522613526,253.8121111552473,253.7220433842066,251.4800586145068,242.4661959446091
2023-12-22 20:30:00,253.8108215332031,253.3712242126465,253.1600622558594,241.6258987426758,253.3877412584461,253.6093727252197,251.5215857851083,242.5664228652085
2023-12-26 14:30:00,253.8708038330078,253.3347206115723,253.4978625488281,241.8332987976074,254.3151653148756,253.8532432683163,251.7038770652113,242.7017819752834
2023-12-26 15:30:00,254.0428009033203,253.3651252746582,253.6903643798828,242.015348739624,255.008439881141,254.0953142916835,251.8878422396607,242.8380327915857
2023-12-26 16:30:00,255.1748016357422,253.394376373291,253.8737585449219,242.1849237823486,255.8206290288336,254.4143326757345,252.1057702821924,242.9833758217612
2023-12-26 17:30:00,256.0538024902344,253.5553161621094,253.98255859375,242.3528737640381,256.4537530927901,254.7291582514458,252.3259362013497,243.1300089103079
2023-12-26 18:30:00,257.0466003417969,254.0029655456543,254.1411184692383,242.5297821807861,256.8034989694122,254.9933327725134,252.5289579472833,243.2730236547094
2023-12-26 19:30:00,257.1835998535156,254.4837211608887,254.2768185424805,242.689757232666,256.8206696417175,255.1706354595434,252.6986070860694,243.4081678072628
2023-12-26 20:30:00,257.2466003417969,254.8374710083008,254.388938293457,242.8533016967774,256.7837769128378,255.3172407924515,252.8559162770109,243.54052426147
2023-12-27 14:30:00,258.3255981445312,255.3305709838867,254.6229360961914,243.0489766693115,258.8025167211887,256.0336937015409,253.2474488284179,243.7325588094941
2023-12-27 15:30:00,259.2315979003906,255.8792808532715,254.812126159668,243.1962767028809,259.9516778141258,256.6257228728227,253.6004900508329,243.9168119556683
2023-12-27 16:30:00,260.2239990234375,256.441030883789,255.024026184082,243.3386516571045,260.7894506553808,257.1818441552102,253.9481177483646,244.1013710042476
2023-12-27 17:30:00,261.4215759277344,256.9354454040528,255.2170199584961,243.4826201629639,261.4739322728581,257.720991903077,254.2969325624606,244.2878538351289
2023-12-27 18:30:00,262.5275573730469,257.3192001342774,255.4056198120117,243.6133696746826,261.7292544091189,258.151363977226,254.6084214298795,244.4664811470344
2023-12-27 19:30:00,262.0775573730469,257.6227447509766,255.6030758666992,243.7358946228027,261.3495017187095,258.3836146782417,254.8429929948995,244.6269141340082
2023-12-27 20:30:00,261.9375549316406,257.887744140625,255.796259765625,243.8542945861817,261.4163304101293,258.6851740225014,255.1060123987453,244.7953029266347
2023-12-28 14:30:00,261.6199157714844,258.1753341674805,255.9469958496094,243.9716535949707,261.2364871191227,258.893900357226,255.3323178159361,244.9553178282314
2023-12-28 15:30:00,260.8513366699219,258.3318290710449,255.9591955566406,244.0558345794678,260.4909914127485,258.9040050851092,255.476148489821,245.0950659095425
2023-12-28 16:30:00,260.1993591308594,258.5040794372559,256.0231958007813,244.1203416442871,259.9873312706084,258.9112437423681,255.613554862233,245.233224567023
2023-12-28 17:30:00,259.4199584960937,258.7494789123535,256.0668557739258,244.1843560791016,258.8892185684264,258.6999817825295,255.6558857760303,245.3472521152522
2023-12-28 18:30:00,258.311962890625,258.8837295532227,256.104169921875,244.2528561401367,257.929482300826,258.4437939713957,255.6697729913085,245.4533492063007
2023-12-28 19:30:00,256.9297027587891,258.9550544738769,256.1292080688477,244.3030586242676,256.6081548265272,258.017289772018,255.6029387515681,245.5380472229339
2023-12-28 20:30:00,255.7677032470703,258.8060539245606,256.1373159790039,244.3489086151123,255.4687706981536,257.5575481214835,255.5083137982285,245.6141860808291
2023-12-29 14:30:00,254.4897003173828,258.6158042907715,256.1487158203125,244.397233581543,254.5091792447326,257.0844479516176,255.3938699762545,245.6835971281631
2023-12-29 15:30:00,252.7551025390625,258.1445541381836,255.9697177124023,244.4518335723877,252.3461209206421,256.2211676012217,255.1046987721841,245.7068449604447
