datetime,Volume,VWAP,OBV,Cumulative_Return
2023-10-31 17:30:00,14834115,229.85062528235,17964196522,0.03775187595987228
2023-10-31 18:30:00,10925203,229.8332791687475,17986046927,0.04116769591813507
2023-10-31 19:30:00,6980022,229.8218677257304,17986046926,0.03670246007406464
2023-11-01 13:30:00,31508753,229.7717077583132,18049064431,0.04031645839821296
2023-11-01 14:30:00,19543293,229.7377634077619,18049064430,0.02658528120769232
2023-11-01 15:30:00,12685325,229.7175230687349,18074435079,0.03928350486473842
2023-11-01 16:30:00,10380737,229.7008353382863,18074435078,0.03799038315061209
2023-11-01 17:30:00,11692346,229.6821742160541,18097819769,0.03887052824616233
2023-11-01 18:30:00,21334200,229.6516660853976,18140488168,0.05389222783201997
2023-11-01 19:30:00,10095739,229.6381251105539,18160679645,0.06184181112971099
2023-11-02 13:30:00,43279127,229.6061937017062,18247237898,0.1172351849462525
2023-11-02 14:30:00,19064441,229.5918662050311,18247237897,0.1157278163500879
2023-11-02 15:30:00,15225671,229.5811632291831,18277689238,0.1200919150630786
2023-11-02 16:30:00,11584854,229.5730032183328,18277689237,0.1198637263802604
2023-11-02 17:30:00,9915434,229.5667451318162,18297520104,0.1265728832447384
2023-11-02 18:30:00,11727475,229.5589935861433,18297520103,0.1237357661696872
2023-11-02 19:30:00,9227487,229.5533326768105,18315975076,0.1280714299104662
2023-11-03 13:30:00,39000751,229.5383240485336,18393976577,0.1491843573940403
2023-11-03 14:30:00,20820865,229.5273023188847,18393976576,0.1356081153568172
2023-11-03 15:30:00,16254887,229.5195886570649,18426486349,0.1406153485521029
2023-11-03 16:30:00,10953721,229.5134120336569,18426486348,0.1322176584485601
2023-11-03 17:30:00,10237326,229.5081243379933,18446960999,0.1365760071533195
2023-11-03 18:30:00,10784516,229.5020972752343,18446960998,0.1325660459335807
2023-11-03 19:30:00,8301320,229.4977148843557,18463563637,0.135401587663911
2023-11-06 14:30:00,36890729,229.4806688408272,18537345094,0.141441223022019
2023-11-06 15:30:00,16145450,229.4726609322657,18537345093,0.1381374888406461
2023-11-06 16:30:00,14515601,229.4631477562747,18537345092,0.1231158680220246
2023-11-06 17:30:00,13869546,229.4527291339789,18537345091,0.1140305399478221
2023-11-06 18:30:00,11929533,229.4447086743183,18561204156,0.1213349408150808
2023-11-06 19:30:00,13532016,229.4371662811893,18588268187,0.1320462609429294
2023-11-06 20:30:00,7503827,229.4329969193551,18603275840,0.1321495247893822
2023-11-07 14:30:00,31256091,229.4119572674873,18603275839,0.1209745807101814
2023-11-07 15:30:00,18019021,229.401347830527,18639313880,0.1287528452694777
2023-11-07 16:30:00,13548682,229.3929378660425,18639313879,0.1256452415058533
2023-11-07 17:30:00,12643762,229.3859151233893,18664601402,0.131723630344095
2023-11-07 18:30:00,14148966,229.3801807581333,18692899333,0.1458290306730583
2023-11-07 19:30:00,14427966,229.3748930897309,18721755264,0.1494368063855591
2023-11-07 20:30:00,9599790,229.3711705008466,18721755263,0.1473776733009096
2023-11-08 14:30:00,30510256,229.3526986956146,18721755262,0.1266776436686756
2023-11-08 15:30:00,18283175,229.3438487269664,18758321611,0.1380358003389135
2023-11-08 16:30:00,14518568,229.3351907872041,18758321610,0.1272971479801577
2023-11-08 17:30:00,11122870,229.329540506142,18780567349,0.1356081153568165
2023-11-08 18:30:00,10069584,229.3249563488294,18800706516,0.1405636772452576
2023-11-08 19:30:00,11159674,229.3204816512399,18823025863,0.1456741742869965
2023-11-08 20:30:00,7741544,229.3174479327976,18838508950,0.1465001275241486
2023-11-09 14:30:00,34009787,229.289190343445,18838508949,0.1045844579325397
2023-11-09 15:30:00,19398099,229.2724320028289,18838508948,0.1012027441874837
2023-11-09 16:30:00,20708630,229.2504510964275,18838508947,0.08216139501185382
2023-11-09 17:30:00,19315028,229.2294395670887,18838508946,0.0794187198528189
2023-11-09 18:30:00,17218384,229.2106482221179,18838508945,0.0788767225016036
2023-11-09 19:30:00,16111476,229.1923410356247,18838508944,0.07438620237476323
2023-11-09 20:30:00,10880671,229.1810563662859,18860270285,0.08372909931082795
2023-11-10 14:30:00,40025319,229.1335479132267,18860270284,0.06906823243328564
2023-11-10 15:30:00,20890699,229.1125679861819,18902051681,0.08625847279465715
2023-11-10 16:30:00,18007884,229.0966654080431,18938067448,0.09771831796662722
2023-11-10 17:30:00,12798562,229.085779716889,18963664571,0.1007123393758771
2023-11-10 18:30:00,14355739,229.0748022929568,18992376048,0.1088684503664743
2023-11-10 19:30:00,12286516,229.0654598123644,19016949079,0.1091766665611125
2023-11-10 20:30:00,8968876,229.058561537651,19016949078,0.1082490248222281
2023-11-13 14:30:00,38837399,229.039746408921,19094623875,0.1355822797033943
2023-11-13 15:30:00,26384434,229.0319955931535,19147392742,0.1538818778172024
2023-11-13 16:30:00,20160326,229.0267321323877,19187713393,0.1569791630729052
2023-11-13 17:30:00,14999487,229.0212199782737,19187713392,0.1466100865856657
2023-11-13 18:30:00,13243605,229.0182892510471,19214200601,0.1607474664124626
2023-11-13 19:30:00,13690039,229.0146392096655,19214200600,0.1563137374628096
2023-11-13 20:30:00,8768935,229.0121661084941,19214200599,0.1547852592473853
2023-11-14 14:30:00,51324486,229.0224371506319,19316849570,0.201682798984274
2023-11-14 15:30:00,20785779,229.0279007651093,19358421127,0.2078773694956795
2023-11-14 16:30:00,16685866,229.0323302271069,19391792858,0.2081829076042923
2023-11-14 17:30:00,13199711,229.0372518596734,19418192279,0.2187177103561673
2023-11-14 18:30:00,14219150,229.0425421798941,19418192278,0.2186919534699812
2023-11-14 19:30:00,16513111,229.0502307117832,19451218499,0.227906223509587
2023-11-14 20:30:00,11374764,229.0552402237826,19451218498,0.225505870758397
2023-11-15 14:30:00,46297114,229.0871533272343,19543812725,0.2500712449649942
2023-11-15 15:30:00,27445491,229.1116402956775,19598703706,0.2702797670443169
2023-11-15 16:30:00,20452799,229.1274946898722,19598703705,0.2589825762147766
2023-11-15 17:30:00,18253841,229.1401043698216,19598703704,0.2508259138535271
2023-11-15 18:30:00,12956141,229.150135530504,19624615985,0.2591627168836081
2023-11-15 19:30:00,12667963,229.1599934004005,19649951910,0.2596531216952149
2023-11-15 20:30:00,8471565,229.1660932177784,19649951909,0.2540006273022606
2023-11-16 14:30:00,37149514,229.1814809316944,19649951908,0.2239314712443592
2023-11-16 15:30:00,23774206,229.1894127579841,19649951907,0.2160845216552327
2023-11-16 16:30:00,15501513,229.1947517376267,19680954932,0.2172207390351604
2023-11-16 17:30:00,14225827,229.1981106629174,19680954931,0.2065351757934979
2023-11-16 18:30:00,18437594,229.2008409624749,19680954930,0.1978380914257538
2023-11-16 19:30:00,13546671,229.2033117537431,19708048271,0.2012699011329333
2023-11-16 20:30:00,9973675,229.2055379506437,19727995620,0.2053479172446138
2023-11-17 14:30:00,43701914,229.2108155974521,19727995619,0.1952070294401922
2023-11-17 15:30:00,27528274,229.2201466411505,19783052166,0.2170137387388376
2023-11-17 16:30:00,16944508,229.224957027813,19783052165,0.211594080295628
2023-11-17 17:30:00,13937328,229.2302109602549,19810926820,0.2209374498351089
2023-11-17 18:30:00,14363290,229.2345718022557,19810926819,0.2136588846212724
2023-11-17 19:30:00,14676484,229.2387015624183,19810926818,0.2114809705446694
2023-11-17 20:30:00,8018848,229.2408692490396,19810926817,0.210406742979508
2023-11-20 14:30:00,38050018,229.2496813312835,19810926816,0.206586847100342
2023-11-20 15:30:00,19699489,229.2546858752168,19850325793,0.2089097716585011
2023-11-20 16:30:00,12221340,229.2575280380736,19850325792,0.2067932960260119
2023-11-20 17:30:00,12496609,229.2604786600306,19875319009,0.2071804369911656
2023-11-20 18:30:00,10674439,229.2632973973955,19896667886,0.2100196020143539
2023-11-20 19:30:00,12327801,229.2679306280383,19921323487,0.2212987551468402
2023-11-20 20:30:00,8182115,229.2706333361514,19921323486,0.2167561698769749
2023-11-21 14:30:00,44253702,229.2953154167487,20009830889,0.2397929871009117
2023-11-21 15:30:00,21942700,229.3095163578151,20053716288,0.2490186783897435
2023-11-21 16:30:00,14322682,229.3183830777332,20053716287,0.2462977429878566
2023-11-21 17:30:00,11684561,229.3249613391106,20053716286,0.2407082623837371
2023-11-21 18:30:00,11384654,229.3321645290679,20076485593,0.2478318924442759
2023-11-21 19:30:00,9422526,229.3377947323461,20076485592,0.2443371477154974
2023-11-21 20:30:00,6475819,229.3417211339446,20089437229,0.2452766833070243
2023-11-22 14:30:00,40037207,229.3519498550494,20089437228,0.2098131530886833
2023-11-22 15:30:00,21833389,229.3548537916481,20089437227,0.1974499264865301
2023-11-22 16:30:00,13371522,229.3569142723412,20116180270,0.1996185460292799
2023-11-22 17:30:00,11010944,229.3596061141853,20138202157,0.2088323434654693
2023-11-22 18:30:00,11111214,229.3617753963145,20138202156,0.2038483466048162
2023-11-22 19:30:00,11377377,229.3639189700319,20138202155,0.2031756744090045
2023-11-22 20:30:00,6988335,229.3656348002436,20152178824,0.2090135081083693
2023-11-24 14:30:00,26995527,229.3738218648238,20206169877,0.2149483830425396
2023-11-24 15:30:00,17856356,229.381470078382,20241882588,0.2277880726555199
2023-11-24 16:30:00,11802980,229.3862215323604,20241882587,0.2252219936396944
2023-11-27 14:30:00,35260133,229.3947633545608,20241882586,0.2089097716585
2023-11-27 15:30:00,17714835,229.3991860626059,20277312255,0.2097351735249999
2023-11-27 16:30:00,13152895,229.4042065377444,20303618044,0.2233119669328754
2023-11-27 17:30:00,14623754,229.4101191034954,20332865551,0.225686562797879
2023-11-27 18:30:00,10570614,229.4141970069909,20332865550,0.2238364779576891
2023-11-27 19:30:00,11588271,229.4184082443076,20332865549,0.2215827110327762
2023-11-27 20:30:00,6692697,229.4206582772304,20332865548,0.2188209742026186
2023-11-28 14:30:00,33685616,229.4314195202652,20332865547,0.217169067728314
2023-11-28 15:30:00,30528092,229.4490294608852,20393921730,0.2438054688722031
2023-11-28 16:30:00,21466831,229.4631253348891,20436855391,0.2521938644418926
2023-11-28 17:30:00,17264786,229.4755128637065,20471384962,0.2586114249985374
2023-11-28 18:30:00,17354717,229.4893208000456,20506094395,0.2668155052358849
2023-11-28 19:30:00,14700567,229.500985465591,20506094394,0.266725159216143
2023-11-28 20:30:00,9548228,229.5091865158356,20525190849,0.2735953950783299
2023-11-29 14:30:00,43770425,229.5565043984439,20612731698,0.2968717434670751
2023-11-29 15:30:00,24491639,229.5760003155426,20612731697,0.2676543762997483
2023-11-29 16:30:00,15101002,229.590539887381,20642933700,0.2851512575110369
2023-11-29 17:30:00,12813359,229.6016833713145,20642933699,0.2756039595974393
2023-11-29 18:30:00,11841055,229.6114663999816,20642933698,0.2711903950602135
2023-11-29 19:30:00,16512627,229.6225548521622,20642933697,0.2552034029966428
2023-11-29 20:30:00,8199606,229.6284572976417,20659332908,0.2603241397790674
2023-11-30 14:30:00,36209220,229.653193490872,20659332907,0.2566591002859631
2023-11-30 15:30:00,20443914,229.6635246510796,20659332906,0.2382835705566091
2023-11-30 16:30:00,15179493,229.6714066077786,20689691891,0.2398306378397397
2023-11-30 17:30:00,12937627,229.6778214336459,20689691890,0.2374555693713198
2023-11-30 18:30:00,12038592,229.6839256898335,20713769073,0.2386950505977006
2023-11-30 19:30:00,14631549,229.690945615058,20713769072,0.2359074781141208
2023-11-30 20:30:00,13016128,229.6975473685106,20739801327,0.238849906983762
2023-12-01 14:30:00,37892650,229.7041735744023,20739801326,0.2040832305026978
2023-12-01 15:30:00,22005444,229.7120460259058,20783812213,0.2233636382397197
2023-12-01 16:30:00,17767358,229.7205559631338,20819346928,0.2361914340000573
2023-12-01 17:30:00,13119956,229.7264670090413,20819346927,0.2332748407838383
2023-12-01 18:30:00,11007136,229.7309699119046,20819346926,0.2289644613258295
2023-12-01 19:30:00,10548729,229.7355799688831,20840444383,0.231954386838805
2023-12-01 20:30:00,6713128,229.7385559233744,20853870638,0.2326553364723563
2023-12-04 14:30:00,30248423,229.7475194188505,20853870637,0.2172207390351588
2023-12-04 15:30:00,18816176,229.7527509900649,20853870636,0.2153623836351843
2023-12-04 16:30:00,12962057,229.757443885143,20879794749,0.2242927765560894
2023-12-04 17:30:00,9701734,229.7606164375669,20879794748,0.220627737062985
2023-12-04 18:30:00,10795561,229.7644905857983,20901385869,0.2240346563235749
2023-12-04 19:30:00,10782701,229.7678376263355,20901385868,0.2189422757461259
2023-12-04 20:30:00,7669184,229.7700017844205,20901385867,0.2159818091794306
2023-12-05 14:30:00,35861112,229.7915062253775,20973108090,0.2497419191510948
2023-12-05 15:30:00,26763083,229.8109183919701,21026634255,0.2632924043021316
2023-12-05 16:30:00,16158332,229.8215769642931,21026634254,0.2564650178163523
2023-12-05 17:30:00,18035353,229.8305658730728,21026634253,0.2394177399884001
2023-12-05 18:30:00,17645870,229.8385938907952,21026634252,0.2348797232182256
2023-12-05 19:30:00,13432238,229.8448056878283,21053498727,0.2357526217280597
2023-12-05 20:30:00,7735320,229.8481322006263,21053498726,0.232346175070886
2023-12-06 14:30:00,39241808,229.8712250624397,21131982341,0.2493805350721272
2023-12-06 15:30:00,19774018,229.8857934418374,21171530376,0.26541864707189
2023-12-06 16:30:00,14707863,229.8962383828214,21171530375,0.2627044068850668
2023-12-06 17:30:00,17638333,229.9068783794863,21171530374,0.2513679112047409
2023-12-06 18:30:00,11457702,229.9133572801396,21171530373,0.2474101726624987
2023-12-06 19:30:00,11879551,229.9191018297943,21171530372,0.2386950505977008
2023-12-06 20:30:00,8200217,229.9228471746059,21171530371,0.2358666766858504
2023-12-07 14:30:00,31313004,229.9380814485566,21234156378,0.2391596197558854
2023-12-07 15:30:00,22568561,229.95122075793,21279293499,0.2495870627650332
2023-12-07 16:30:00,13296763,229.9584386032482,21279293498,0.2454573753465081
2023-12-07 17:30:00,12654073,229.9645197490579,21279293497,0.2388246227009925
2023-12-07 18:30:00,9517512,229.9697426819919,21298328520,0.2462285853546102
2023-12-07 19:30:00,8359489,229.9744745527025,21315047497,0.2481416052163989
2023-12-07 20:30:00,6812461,229.9786051420052,21328672418,0.2525294128674387
2023-12-08 14:30:00,29379280,229.9992248725287,21387430977,0.2629568558765865
2023-12-08 15:30:00,18145451,230.0115821708449,21387430976,0.2608775583795098
2023-12-08 16:30:00,14693053,230.0195268877358,21387430975,0.2458192320288921
2023-12-08 17:30:00,10725047,230.0259303891222,21408881068,0.2519874155162232
2023-12-08 18:30:00,10275616,230.0327820599965,21429432299,0.2596009777849526
2023-12-08 19:30:00,11178802,230.0401005388067,21429432298,0.2583625992998766
2023-12-08 20:30:00,6101583,230.0440918021255,21441635463,0.2583625992998766
2023-12-11 14:30:00,29064896,230.057243742268,21441635462,0.236604331851398
2023-12-11 15:30:00,15836962,230.0645415337928,21473309385,0.2376109771280341
2023-12-11 16:30:00,13669728,230.0701554055532,21473309384,0.2322346406646485
2023-12-11 17:30:00,9403390,230.0740171950658,21492116163,0.2322837126527035
2023-12-11 18:30:00,9416266,230.0785441220727,21510948694,0.2399442201941151
2023-12-11 19:30:00,11084476,230.0835566043721,21510948693,0.2368888391079873
2023-12-11 20:30:00,6555951,230.0865311758986,21524060594,0.2370947366630052
2023-12-12 14:30:00,31327712,230.0953045100686,21524060593,0.2182531411979816
2023-12-12 15:30:00,15511100,230.0994112199054,21524060592,0.2166529060305218
2023-12-12 16:30:00,11017710,230.1016367168031,21524060591,0.2098389099748699
2023-12-12 17:30:00,9815726,230.1037643907631,21543692042,0.2114732513555364
2023-12-12 18:30:00,10224929,230.1069756322164,21564141899,0.2221247083839921
2023-12-12 19:30:00,9312796,230.1099822532931,21582767490,0.223116860489196
2023-12-12 20:30:00,5704249,230.1118300434412,21594175987,0.2232603743932673
2023-12-13 14:30:00,30453262,230.1172122200985,21594175986,0.2072062726445874
2023-12-13 15:30:00,24582388,230.1163819633034,21594175985,0.1841838698248464
2023-12-13 16:30:00,17724119,230.1166518863351,21629624222,0.1895519357284476
2023-12-13 17:30:00,11206184,230.1167643366331,21629624221,0.1889841027238099
2023-12-13 18:30:00,15754221,230.1195952548367,21661132662,0.2076197218665796
2023-12-13 19:30:00,31241800,230.1294045928925,21723616261,0.2224344211561147
2023-12-13 20:30:00,11338084,230.1342710103434,21746292428,0.2351847887234215
2023-12-14 14:30:00,42318037,230.1672262047316,21830928501,0.2738483166732659
2023-12-14 15:30:00,24678391,230.1881214199658,21880285282,0.2816193346468463
2023-12-14 16:30:00,23875911,230.2127571692763,21928037103,0.3022919532809372
2023-12-14 17:30:00,24286956,230.2346958000674,21928037102,0.2883284915113242
2023-12-14 18:30:00,17958118,230.2512999629576,21963953337,0.2908837794158117
2023-12-14 19:30:00,15207547,230.2660716782052,21994368430,0.2962213623990639
2023-12-14 20:30:00,9127180,230.2749425804344,22012622789,0.2964077256795428
2023-12-15 14:30:00,39296941,230.3160643937869,22091216670,0.3049271899300088
2023-12-15 15:30:00,17689204,230.3337699161828,22091216669,0.300175477648448
2023-12-15 16:30:00,14197106,230.3488308914222,22119610880,0.3070060148236688
2023-12-15 17:30:00,13224094,230.3626067211639,22119610879,0.3050273818542559
2023-12-15 18:30:00,10947852,230.3729365244598,22119610878,0.294224612965361
2023-12-15 19:30:00,8573371,230.3814848075945,22136757619,0.3002828373911752
2023-12-15 20:30:00,10078455,230.3922015599678,22156914528,0.3077637556344075
2023-12-18 14:30:00,32467551,230.4342399978067,22221849629,0.3338324025408952
2023-12-18 15:30:00,17611495,230.4548662763345,22221849628,0.320359266815653
2023-12-18 16:30:00,17112510,230.4738725715336,22221849627,0.3138033909925158
2023-12-18 17:30:00,12031644,230.4870147089205,22221849626,0.311915655413497
2023-12-18 18:30:00,12026431,230.4993430118025,22221849625,0.3045302030603494
2023-12-18 19:30:00,12845087,230.5125374697645,22247539798,0.3048967857768961
2023-12-18 20:30:00,7893149,230.5203594787019,22247539797,0.3009498383459919
2023-12-19 14:30:00,29493260,230.5562541544371,22306526316,0.3265016934167979
2023-12-19 15:30:00,20715436,230.5823218075582,22347957187,0.3314572553052393
2023-12-19 16:30:00,14831676,230.5996741680362,22347957186,0.321752974290207
2023-12-19 17:30:00,11148023,230.6127908559411,22370253231,0.3226564344876262
2023-12-19 18:30:00,11654701,230.6264652730869,22370253230,0.3224240711412978
2023-12-19 19:30:00,8957140,230.6369318504312,22370253229,0.3220111732899578
2023-12-19 20:30:00,6208436,230.6444932319546,22382670100,0.3276636676829119
2023-12-20 14:30:00,30511696,230.6833876190488,22443693491,0.3342990196472171
2023-12-20 15:30:00,16210798,230.7028356297876,22443693490,0.3261412545446631
2023-12-20 16:30:00,12434680,230.7171008407144,22443693489,0.320394869606345
2023-12-20 17:30:00,10257531,230.729359370962,22464208550,0.3259342542483408
2023-12-20 18:30:00,10497984,230.7407619347353,22464208549,0.313758021064555
2023-12-20 19:30:00,28641275,230.7640376740052,22464208548,0.2830373811973379
2023-12-20 20:30:00,12048781,230.7730912101781,22464208547,0.2762745050778783
2023-12-21 14:30:00,33687166,230.8020253305012,22531582878,0.2886382042834474
2023-12-21 15:30:00,17319020,230.8195006003297,22566220917,0.3058950817265116
2023-12-21 16:30:00,16519891,230.8348653646931,22566220916,0.2971082027096779
2023-12-21 17:30:00,11023217,230.8450820221839,22566220915,0.2968717434670753
2023-12-21 18:30:00,10635270,230.8557625333775,22587491454,0.3057743315536567
2023-12-21 19:30:00,10619236,230.8671929480533,22608729925,0.314086322904384
2023-12-21 20:30:00,6814491,230.8745080441438,22608729924,0.3138504150324337
2023-12-22 14:30:00,29436659,230.9083646587642,22667603241,0.3227854552202651
2023-12-22 15:30:00,14583014,230.924360779466,22667603240,0.3169781044412494
2023-12-22 16:30:00,10871278,230.9366384730081,22689345795,0.3208243873444898
2023-12-22 17:30:00,7162723,230.9446126040322,22689345794,0.3190945800737384
2023-12-22 18:30:00,12774414,230.9566544981084,22689345793,0.2997367441436858
2023-12-22 19:30:00,10894475,230.9676717708767,22711134742,0.3076863274413768
2023-12-22 20:30:00,5668758,230.9731987463537,22711134741,0.3036289483455397
2023-12-26 14:30:00,23597405,231.0000441313011,22758329550,0.3223725573689249
2023-12-26 15:30:00,16301358,231.0187213102614,22790932265,0.3235339014971503
2023-12-26 16:30:00,10913268,231.0317265208566,22812758800,0.3289541900782484
2023-12-26 17:30:00,10000497,231.0437567170737,22832759793,0.3303737332062244
2023-12-26 18:30:00,7486594,231.0526824861578,22832759792,0.3292535055752137
2023-12-26 19:30:00,9028449,231.0631749989082,22832759791,0.3259085761293901
2023-12-26 20:30:00,6316474,231.0704694412159,22832759790,0.3251599723180325
2023-12-27 14:30:00,35431511,231.1210742759067,22903622811,0.3568036066572073
2023-12-27 15:30:00,17608896,231.1456974584939,22903622810,0.353757992708349
2023-12-27 16:30:00,10357630,231.1602627214383,22924338069,0.3548678230642022
2023-12-27 17:30:00,9866313,231.1742918181542,22944070694,0.3568185724320556
2023-12-27 18:30:00,10437709,231.1888375369609,22944070693,0.3537058487980882
2023-12-27 19:30:00,9099133,231.2008335626849,22944070692,0.3451889050991757
2023-12-27 20:30:00,10075626,231.2145390786308,22964221943,0.350144466987617
2023-12-28 14:30:00,32431136,231.2575929644677,22964221942,0.3466694140678495
2023-12-28 15:30:00,17827634,231.2797105342047,22964221941,0.3369812015689699
2023-12-28 16:30:00,11563309,231.2940271921201,22964221940,0.3368780164897529
2023-12-28 17:30:00,13046323,231.3088293838362,22964221939,0.3250722256170799
2023-12-28 18:30:00,10863166,231.3208101692261,22964221938,0.3215466041317725
2023-12-28 19:30:00,15313497,231.3362824763723,22964221937,0.3109926609415388
2023-12-28 20:30:00,9115282,231.3451669809023,22964221936,0.3069894737040995
2023-12-29 14:30:00,27174243,231.370884104672,22964221935,0.3038921884483967
2023-12-29 15:30:00,21336449,231.386693400991,22964221934,0.2803014800206021
2023-12-29 16:30:00,12067133,231.3958575085761,22988356199,0.282573284642569
2023-12-29 17:30:00,11091456,231.4049389183334,23010539110,0.2895550549109935
2023-12-29 18:30:00,9664863,231.4126754867844,23010539109,0.2875180554196723
2023-12-29 19:30:00,8632590,231.4199586124125,23027804288,0.2926130353159109
2023-12-29 20:30:00,7525628,231.4256632871944,23027804287,0.2827276684252145
2024-01-02 14:30:00,36427280,231.455031376442,23100658846,0.288509183550808
2024-01-02 15:30:00,16932853,231.4689431274258,23134524551,0.2905223953368441
2024-01-02 16:30:00,12121725,231.4780037201571,23134524550,0.2820049790345154
2024-01-02 17:30:00,9300163,231.4849493937759,23153124875,0.2820137221977161
2024-01-02 18:30:00,8770028,231.4914106824556,23153124874,0.2809064911606527
2024-01-02 19:30:00,9630581,231.4979221653575,23153124873,0.2739004605835267
2024-01-02 20:30:00,7973090,231.5038797954733,23169071052,0.282263020499794
2024-01-03 14:30:00,40913390,231.5154889301801,23169071051,0.2282361006941351
2024-01-03 15:30:00,18878080,231.521752217848,23206827210,0.2339464102383453
2024-01-03 16:30:00,13218333,231.5269577918076,23233263875,0.241268848802658
2024-01-03 17:30:00,10145368,231.5308182723115,23233263874,0.2397578569136354
2024-01-03 18:30:00,12651798,231.5362331370616,23258567469,0.2453696286455551
2024-01-03 19:30:00,12699859,231.5405433631231,23258567468,0.2350304837080122
2024-01-03 20:30:00,7664219,231.5428623811908,23258567467,0.2307453885327733
2024-01-04 14:30:00,31465260,231.5552067422183,23321497986,0.2413535235814048
2024-01-04 15:30:00,17206314,231.5629017047366,23355910613,0.2479093206373062
2024-01-04 16:30:00,11727668,231.567859491398,23355910612,0.2450959912675401
2024-01-04 17:30:00,9243366,231.5717513054866,23355910611,0.2449411348814787
2024-01-04 18:30:00,10211070,231.5750981551626,23355910610,0.233998002777954
2024-01-04 19:30:00,11165320,231.5791505453279,23378241249,0.2381793615033236
2024-01-04 20:30:00,7923570,231.5813646401272,23378241248,0.2283708714350057
2024-01-05 14:30:00,30252931,231.591440402515,23438747109,0.2347547983818599
2024-01-05 15:30:00,13771103,231.5955656049783,23438747108,0.2308744880326485
2024-01-05 16:30:00,11254227,231.5980309856395,23438747107,0.2214020189932921
2024-01-05 17:30:00,9636882,231.6006468933922,23458020870,0.2276181717273738
2024-01-05 18:30:00,9676695,231.6034723638348,23477374259,0.2300742916816825
2024-01-05 19:30:00,9461568,231.6056836640887,23477374258,0.2232087818536583
2024-01-05 20:30:00,5783967,231.6071533902429,23488942191,0.2256400901286133
2024-01-08 14:30:00,25738913,231.6131453163849,23488942190,0.2231571105468138
2024-01-08 15:30:00,13642686,231.6171029934088,23516227561,0.2299968634886518
2024-01-08 16:30:00,10782053,231.6206660473993,23537791666,0.2348208840929005
2024-01-08 17:30:00,8458017,231.6233558965337,23537791665,0.2333780258630556
2024-01-08 18:30:00,9095207,231.6265902862188,23555982078,0.2378685459898962
2024-01-08 19:30:00,8604334,231.6299986883704,23573190745,0.2427111556618511
2024-01-08 20:30:00,5631978,231.632140644957,23573190744,0.2408631187697983
2024-01-09 14:30:00,31344281,231.6330832973302,23573190743,0.1992824462330824
2024-01-09 15:30:00,16237364,231.6349582320412,23605665470,0.2094527929837844
2024-01-09 16:30:00,12078110,231.6366783422281,23629821689,0.2126780749980579
2024-01-09 17:30:00,9092026,231.637670426855,23629821688,0.2087270316708796
2024-01-09 18:30:00,9923972,231.6386424362075,23629821687,0.2074065777258463
2024-01-09 19:30:00,8441947,231.6398032142876,23646705580,0.2121314303799162
2024-01-09 20:30:00,6739054,231.6407483699186,23660183687,0.2124700507276671
2024-01-10 14:30:00,26481426,231.6423391040146,23660183686,0.2029217288400009
2024-01-10 15:30:00,14928391,231.6429524096574,23660183685,0.2006663865703671
2024-01-10 16:30:00,10268870,231.6434212432512,23680721424,0.2012182298260881
2024-01-10 17:30:00,10698934,231.6442689052548,23702119291,0.2052374855796801
2024-01-10 18:30:00,9742673,231.6454863656844,23721604636,0.2107164557516306
2024-01-10 19:30:00,9832697,231.6463704868175,23721604635,0.206535175793497
2024-01-10 20:30:00,6976760,231.6470454955561,23735558154,0.2073611290306492
2024-01-11 14:30:00,37046853,231.641154590554,23735558153,0.1767174447530466
2024-01-11 15:30:00,16895972,231.6370685384181,23735558152,0.166735509230961
2024-01-11 16:30:00,11284227,231.634206122319,23735558151,0.1652802845450572
2024-01-11 17:30:00,9271783,231.6322177122704,23754101716,0.169961815219303
2024-01-11 18:30:00,9658588,231.6302704125427,23773418891,0.1714840708230798
2024-01-11 19:30:00,10248789,231.6287860648027,23793916468,0.1782882209742263
2024-01-11 20:30:00,7656066,231.6273649233209,23793916467,0.1733703098246138
2024-01-12 14:30:00,39270458,231.6105206736628,23793916466,0.1440222678126908
2024-01-12 15:30:00,18151945,231.602893932036,23830220355,0.1449519574997125
2024-01-12 16:30:00,21626644,231.5909308594492,23830220354,0.1288199549545856
2024-01-12 17:30:00,11164129,231.585050405931,23852548611,0.1319171614430523
2024-01-12 18:30:00,10657445,231.5787609692662,23852548610,0.1241998627244536
2024-01-12 19:30:00,11259235,231.5724788069885,23875067079,0.1280218853189927
2024-01-12 20:30:00,7810716,231.5682242737253,23890688510,0.1295684799987069
2024-01-16 14:30:00,42524626,231.5526168103836,23975737761,0.1509395277147956
2024-01-16 15:30:00,20993815,231.5435607881584,23975737760,0.1430218451477021
2024-01-16 16:30:00,14187266,231.5360027809926,23975737759,0.1306524747011377
2024-01-16 17:30:00,9992065,231.5316085881001,23995721888,0.1418630215710301
2024-01-16 18:30:00,9025849,231.527204169018,23995721887,0.1359694206685467
2024-01-16 19:30:00,9002380,231.5226459518821,23995721886,0.1336955680984426
2024-01-16 20:30:00,6255499,231.5195814673378,24008232883,0.1356530126813598
2024-01-17 14:30:00,33528396,231.4934934494113,24008232882,0.1005058904502056
2024-01-17 15:30:00,16311761,231.4809320984096,24040856403,0.1012801723805132
2024-01-17 16:30:00,12590912,231.471645684732,24066038226,0.1051259826803377
2024-01-17 17:30:00,10378676,231.4634331997018,24066038225,0.09849315126758595
